,YEAR,SITE,RACE,SEX,COUNT,POPULATION
7802,2017,Esophagus,Asian/Pacific Islander,Female,72,10999800
7803,2017,Esophagus,Asian/Pacific Islander,Male,246,10130807
7804,2017,Esophagus,Black,Female,381,23807887
7805,2017,Esophagus,Black,Male,883,21980769
7806,2017,Esophagus,Hispanic,Female,143,29050132
7807,2017,Esophagus,Hispanic,Male,619,29650857
7808,2017,Esophagus,White,Female,2534,127878578
7809,2017,Esophagus,White,Male,11122,125664614
7810,2017,Eye and Orbit,White,Female,150,127878578
7811,2017,Eye and Orbit,White,Male,159,125664614
7812,2017,Female Breast,American Indian/Alaska Native,Female,220,2335226
7813,2017,Female Breast,Asian/Pacific Islander,Female,1365,10999800
7814,2017,Female Breast,Black,Female,6427,23807887
7815,2017,Female Breast,Hispanic,Female,2983,29050132
7816,2017,Female Breast,White,Female,33988,127878578
7817,2017,Floor of Mouth,White,Female,29,127878578
7818,2017,Floor of Mouth,White,Male,50,125664614
7819,2017,Gallbladder,Asian/Pacific Islander,Female,87,10999800
7820,2017,Gallbladder,Asian/Pacific Islander,Male,41,10130807
7821,2017,Gallbladder,Black,Female,205,23807887
7822,2017,Gallbladder,Black,Male,102,21980769
7823,2017,Gallbladder,Hispanic,Female,218,29050132
7824,2017,Gallbladder,Hispanic,Male,98,29650857
7825,2017,Gallbladder,White,Female,1152,127878578
7826,2017,Gallbladder,White,Male,590,125664614
7827,2017,Gum and Other Mouth,Asian/Pacific Islander,Male,34,10130807
7828,2017,Gum and Other Mouth,Black,Female,41,23807887
7829,2017,Gum and Other Mouth,Black,Male,93,21980769
7830,2017,Gum and Other Mouth,Hispanic,Female,30,29050132
7831,2017,Gum and Other Mouth,Hispanic,Male,46,29650857
7832,2017,Gum and Other Mouth,White,Female,535,127878578
7833,2017,Gum and Other Mouth,White,Male,733,125664614
7834,2017,Hodgkin Lymphoma,Asian/Pacific Islander,Male,16,10130807
7835,2017,Hodgkin Lymphoma,Black,Female,42,23807887
7836,2017,Hodgkin Lymphoma,Black,Male,56,21980769
7837,2017,Hodgkin Lymphoma,Hispanic,Female,57,29050132
7838,2017,Hodgkin Lymphoma,Hispanic,Male,66,29650857
7839,2017,Hodgkin Lymphoma,White,Female,386,127878578
7840,2017,Hodgkin Lymphoma,White,Male,495,125664614
7841,2017,Hypopharynx,Black,Male,54,21980769
7842,2017,Hypopharynx,Hispanic,Male,28,29650857
7843,2017,Hypopharynx,White,Female,54,127878578
7844,2017,Hypopharynx,White,Male,264,125664614
7845,2017,Kidney and Renal Pelvis,American Indian/Alaska Native,Female,38,2335226
7846,2017,Kidney and Renal Pelvis,American Indian/Alaska Native,Male,75,2349440
7847,2017,Kidney and Renal Pelvis,Asian/Pacific Islander,Female,115,10999800
7848,2017,Kidney and Renal Pelvis,Asian/Pacific Islander,Male,198,10130807
7849,2017,Kidney and Renal Pelvis,Black,Female,505,23807887
7850,2017,Kidney and Renal Pelvis,Black,Male,891,21980769
7851,2017,Kidney and Renal Pelvis,Hispanic,Female,449,29050132
7852,2017,Kidney and Renal Pelvis,Hispanic,Male,803,29650857
7853,2017,Kidney and Renal Pelvis,White,Female,4265,127878578
7854,2017,Kidney and Renal Pelvis,White,Male,7872,125664614
7855,2017,Larynx,American Indian/Alaska Native,Male,21,2349440
7856,2017,Larynx,Asian/Pacific Islander,Male,44,10130807
7857,2017,Larynx,Black,Female,149,23807887
7858,2017,Larynx,Black,Male,509,21980769
7859,2017,Larynx,Hispanic,Female,32,29050132
7860,2017,Larynx,Hispanic,Male,210,29650857
7861,2017,Larynx,White,Female,583,127878578
7862,2017,Larynx,White,Male,2386,125664614
7863,2017,Leukemias,American Indian/Alaska Native,Female,45,2335226
7864,2017,Leukemias,American Indian/Alaska Native,Male,59,2349440
7865,2017,Leukemias,Asian/Pacific Islander,Female,270,10999800
7866,2017,Leukemias,Asian/Pacific Islander,Male,413,10130807
7867,2017,Leukemias,Black,Female,972,23807887
7868,2017,Leukemias,Black,Male,1050,21980769
7869,2017,Leukemias,Hispanic,Female,778,29050132
7870,2017,Leukemias,Hispanic,Male,983,29650857
7871,2017,Leukemias,White,Female,8622,127878578
7872,2017,Leukemias,White,Male,12096,125664614
7873,2017,Lip,White,Female,22,127878578
7874,2017,Lip,White,Male,43,125664614
7875,2017,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Female,88,2335226
7876,2017,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Male,192,2349440
7877,2017,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Female,569,10999800
7878,2017,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Male,1099,10130807
7879,2017,Liver and Intrahepatic Bile Duct,Black,Female,1169,23807887
7880,2017,Liver and Intrahepatic Bile Duct,Black,Male,2612,21980769
7881,2017,Liver and Intrahepatic Bile Duct,Hispanic,Female,1196,29050132
7882,2017,Liver and Intrahepatic Bile Duct,Hispanic,Male,2332,29650857
7883,2017,Liver and Intrahepatic Bile Duct,White,Female,7034,127878578
7884,2017,Liver and Intrahepatic Bile Duct,White,Male,14341,125664614
7885,2017,Lung and Bronchus,American Indian/Alaska Native,Female,378,2335226
7886,2017,Lung and Bronchus,American Indian/Alaska Native,Male,435,2349440
7887,2017,Lung and Bronchus,Asian/Pacific Islander,Female,1693,10999800
7888,2017,Lung and Bronchus,Asian/Pacific Islander,Male,2233,10130807
7889,2017,Lung and Bronchus,Black,Female,6713,23807887
7890,2017,Lung and Bronchus,Black,Male,8825,21980769
7891,2017,Lung and Bronchus,Hispanic,Female,2270,29050132
7892,2017,Lung and Bronchus,Hispanic,Male,3182,29650857
7893,2017,Lung and Bronchus,White,Female,58371,127878578
7894,2017,Lung and Bronchus,White,Male,67201,125664614
7895,2017,Lymphomas,American Indian/Alaska Native,Female,47,2335226
7896,2017,Lymphomas,American Indian/Alaska Native,Male,51,2349440
7897,2017,Lymphomas,Asian/Pacific Islander,Female,275,10999800
7898,2017,Lymphomas,Asian/Pacific Islander,Male,399,10130807
7899,2017,Lymphomas,Black,Female,725,23807887
7900,2017,Lymphomas,Black,Male,954,21980769
7901,2017,Lymphomas,Hispanic,Female,773,29050132
7902,2017,Lymphomas,Hispanic,Male,928,29650857
7903,2017,Lymphomas,White,Female,8205,127878578
7904,2017,Lymphomas,White,Male,10812,125664614
7905,2017,Male Breast,Black,Male,80,21980769
7906,2017,Male Breast,Hispanic,Male,17,29650857
7907,2017,Male Breast,White,Male,416,125664614
7908,2017,Melanomas of the Skin,Asian/Pacific Islander,Female,29,10999800
7909,2017,Melanomas of the Skin,Asian/Pacific Islander,Male,29,10130807
7910,2017,Melanomas of the Skin,Black,Female,76,23807887
7911,2017,Melanomas of the Skin,Black,Male,58,21980769
7912,2017,Melanomas of the Skin,Hispanic,Female,102,29050132
7913,2017,Melanomas of the Skin,Hispanic,Male,149,29650857
7914,2017,Melanomas of the Skin,White,Female,2634,127878578
7915,2017,Melanomas of the Skin,White,Male,5211,125664614
7916,2017,Mesothelioma,Asian/Pacific Islander,Male,30,10130807
7917,2017,Mesothelioma,Black,Female,35,23807887
7918,2017,Mesothelioma,Black,Male,91,21980769
7919,2017,Mesothelioma,Hispanic,Female,38,29050132
7920,2017,Mesothelioma,Hispanic,Male,114,29650857
7921,2017,Mesothelioma,White,Female,582,127878578
7922,2017,Mesothelioma,White,Male,1897,125664614
7923,2017,Miscellaneous,American Indian/Alaska Native,Female,125,2335226
7924,2017,Miscellaneous,American Indian/Alaska Native,Male,132,2349440
7925,2017,Miscellaneous,Asian/Pacific Islander,Female,546,10999800
7926,2017,Miscellaneous,Asian/Pacific Islander,Male,575,10130807
7927,2017,Miscellaneous,Black,Female,2413,23807887
7928,2017,Miscellaneous,Black,Male,2488,21980769
7929,2017,Miscellaneous,Hispanic,Female,1227,29050132
7930,2017,Miscellaneous,Hispanic,Male,1461,29650857
7931,2017,Miscellaneous,White,Female,16760,127878578
7932,2017,Miscellaneous,White,Male,19612,125664614
7933,2017,Myeloma,American Indian/Alaska Native,Female,36,2335226
7934,2017,Myeloma,American Indian/Alaska Native,Male,42,2349440
7935,2017,Myeloma,Asian/Pacific Islander,Female,136,10999800
7936,2017,Myeloma,Asian/Pacific Islander,Male,161,10130807
7937,2017,Myeloma,Black,Female,1132,23807887
7938,2017,Myeloma,Black,Male,1180,21980769
7939,2017,Myeloma,Hispanic,Female,400,29050132
7940,2017,Myeloma,Hispanic,Male,481,29650857
7941,2017,Myeloma,White,Female,4166,127878578
7942,2017,Myeloma,White,Male,5469,125664614
7943,2017,Nasopharynx,Asian/Pacific Islander,Female,40,10999800
7944,2017,Nasopharynx,Asian/Pacific Islander,Male,97,10130807
7945,2017,Nasopharynx,Black,Female,26,23807887
7946,2017,Nasopharynx,Black,Male,74,21980769
7947,2017,Nasopharynx,Hispanic,Female,20,29050132
7948,2017,Nasopharynx,Hispanic,Male,29,29650857
7949,2017,Nasopharynx,White,Female,140,127878578
7950,2017,Nasopharynx,White,Male,323,125664614
7951,2017,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Female,41,2335226
7952,2017,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Male,49,2349440
7953,2017,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Female,269,10999800
7954,2017,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Male,383,10130807
7955,2017,Non-Hodgkin Lymphoma,Black,Female,683,23807887
7956,2017,Non-Hodgkin Lymphoma,Black,Male,898,21980769
7957,2017,Non-Hodgkin Lymphoma,Hispanic,Female,716,29050132
7958,2017,Non-Hodgkin Lymphoma,Hispanic,Male,862,29650857
7959,2017,Non-Hodgkin Lymphoma,White,Female,7819,127878578
7960,2017,Non-Hodgkin Lymphoma,White,Male,10317,125664614
7961,2017,"Nose, Nasal Cavity and Middle Ear",Black,Female,27,23807887
7962,2017,"Nose, Nasal Cavity and Middle Ear",Black,Male,45,21980769
7963,2017,"Nose, Nasal Cavity and Middle Ear",Hispanic,Female,16,29050132
7964,2017,"Nose, Nasal Cavity and Middle Ear",Hispanic,Male,19,29650857
7965,2017,"Nose, Nasal Cavity and Middle Ear",White,Female,200,127878578
7966,2017,"Nose, Nasal Cavity and Middle Ear",White,Male,290,125664614
7967,2017,Oral Cavity and Pharynx,American Indian/Alaska Native,Female,17,2335226
7968,2017,Oral Cavity and Pharynx,American Indian/Alaska Native,Male,47,2349440
7969,2017,Oral Cavity and Pharynx,Asian/Pacific Islander,Female,112,10999800
7970,2017,Oral Cavity and Pharynx,Asian/Pacific Islander,Male,279,10130807
7971,2017,Oral Cavity and Pharynx,Black,Female,274,23807887
7972,2017,Oral Cavity and Pharynx,Black,Male,794,21980769
7973,2017,Oral Cavity and Pharynx,Hispanic,Female,171,29050132
7974,2017,Oral Cavity and Pharynx,Hispanic,Male,425,29650857
7975,2017,Oral Cavity and Pharynx,White,Female,2488,127878578
7976,2017,Oral Cavity and Pharynx,White,Male,6115,125664614
7977,2017,Oropharynx,Asian/Pacific Islander,Male,19,10130807
7978,2017,Oropharynx,Black,Female,35,23807887
7979,2017,Oropharynx,Black,Male,120,21980769
7980,2017,Oropharynx,Hispanic,Male,68,29650857
7981,2017,Oropharynx,White,Female,244,127878578
7982,2017,Oropharynx,White,Male,725,125664614
7983,2017,Other Biliary,Asian/Pacific Islander,Female,43,10999800
7984,2017,Other Biliary,Asian/Pacific Islander,Male,45,10130807
7985,2017,Other Biliary,Black,Female,100,23807887
7986,2017,Other Biliary,Black,Male,83,21980769
7987,2017,Other Biliary,Hispanic,Female,93,29050132
7988,2017,Other Biliary,Hispanic,Male,87,29650857
7989,2017,Other Biliary,White,Female,749,127878578
7990,2017,Other Biliary,White,Male,817,125664614
7991,2017,Other Digestive Organs,Asian/Pacific Islander,Female,27,10999800
7992,2017,Other Digestive Organs,Asian/Pacific Islander,Male,44,10130807
7993,2017,Other Digestive Organs,Black,Female,88,23807887
7994,2017,Other Digestive Organs,Black,Male,101,21980769
7995,2017,Other Digestive Organs,Hispanic,Female,62,29050132
7996,2017,Other Digestive Organs,Hispanic,Male,62,29650857
7997,2017,Other Digestive Organs,White,Female,556,127878578
7998,2017,Other Digestive Organs,White,Male,645,125664614
7999,2017,Other Endocrine including Thymus,Asian/Pacific Islander,Female,29,10999800
8000,2017,Other Endocrine including Thymus,Asian/Pacific Islander,Male,29,10130807
8001,2017,Other Endocrine including Thymus,Black,Female,71,23807887
8002,2017,Other Endocrine including Thymus,Black,Male,73,21980769
8003,2017,Other Endocrine including Thymus,Hispanic,Female,47,29050132
8004,2017,Other Endocrine including Thymus,Hispanic,Male,59,29650857
8005,2017,Other Endocrine including Thymus,White,Female,418,127878578
8006,2017,Other Endocrine including Thymus,White,Male,446,125664614
8007,2017,Other Female Genital Organs,Asian/Pacific Islander,Female,26,10999800
8008,2017,Other Female Genital Organs,Black,Female,85,23807887
8009,2017,Other Female Genital Organs,Hispanic,Female,62,29050132
8010,2017,Other Female Genital Organs,White,Female,786,127878578
8011,2017,Other Leukemias,American Indian/Alaska Native,Male,19,2349440
8012,2017,Other Leukemias,Asian/Pacific Islander,Female,58,10999800
8013,2017,Other Leukemias,Asian/Pacific Islander,Male,94,10130807
8014,2017,Other Leukemias,Black,Female,248,23807887
8015,2017,Other Leukemias,Black,Male,273,21980769
8016,2017,Other Leukemias,Hispanic,Female,189,29050132
8017,2017,Other Leukemias,Hispanic,Male,240,29650857
8018,2017,Other Leukemias,White,Female,2100,127878578
8019,2017,Other Leukemias,White,Male,3044,125664614
8020,2017,Other Male Genital Organs,White,Male,53,125664614
8021,2017,Other Non-Epithelial Skin,Asian/Pacific Islander,Male,32,10130807
8022,2017,Other Non-Epithelial Skin,Black,Female,62,23807887
8023,2017,Other Non-Epithelial Skin,Black,Male,103,21980769
8024,2017,Other Non-Epithelial Skin,Hispanic,Female,53,29050132
8025,2017,Other Non-Epithelial Skin,Hispanic,Male,111,29650857
8026,2017,Other Non-Epithelial Skin,White,Female,1059,127878578
8027,2017,Other Non-Epithelial Skin,White,Male,2716,125664614
8028,2017,Other Oral Cavity and Pharynx,Asian/Pacific Islander,Male,23,10130807
8029,2017,Other Oral Cavity and Pharynx,Black,Female,50,23807887
8030,2017,Other Oral Cavity and Pharynx,Black,Male,181,21980769
8031,2017,Other Oral Cavity and Pharynx,Hispanic,Male,75,29650857
8032,2017,Other Oral Cavity and Pharynx,White,Female,289,127878578
8033,2017,Other Oral Cavity and Pharynx,White,Male,959,125664614
8034,2017,Other Urinary Organs,Black,Female,16,23807887
8035,2017,Other Urinary Organs,Black,Male,31,21980769
8036,2017,Other Urinary Organs,White,Female,142,127878578
8037,2017,Other Urinary Organs,White,Male,293,125664614
8038,2017,Ovary,American Indian/Alaska Native,Female,86,2335226
8039,2017,Ovary,Asian/Pacific Islander,Female,504,10999800
8040,2017,Ovary,Black,Female,1405,23807887
8041,2017,Ovary,Hispanic,Female,1107,29050132
8042,2017,Ovary,White,Female,12198,127878578
8043,2017,Pancreas,American Indian/Alaska Native,Female,96,2335226
8044,2017,Pancreas,American Indian/Alaska Native,Male,115,2349440
8045,2017,Pancreas,Asian/Pacific Islander,Female,747,10999800
8046,2017,Pancreas,Asian/Pacific Islander,Male,677,10130807
8047,2017,Pancreas,Black,Female,2781,23807887
8048,2017,Pancreas,Black,Male,2602,21980769
8049,2017,Pancreas,Hispanic,Female,1569,29050132
8050,2017,Pancreas,Hispanic,Male,1499,29650857
8051,2017,Pancreas,White,Female,17468,127878578
8052,2017,Pancreas,White,Male,19525,125664614
8053,2017,Penis,Black,Male,33,21980769
8054,2017,Penis,Hispanic,Male,68,29650857
8055,2017,Penis,White,Male,307,125664614
8056,2017,"Peritoneum, Omentum and Mesentery",Asian/Pacific Islander,Female,20,10999800
8057,2017,"Peritoneum, Omentum and Mesentery",Black,Female,60,23807887
8058,2017,"Peritoneum, Omentum and Mesentery",Hispanic,Female,46,29050132
8059,2017,"Peritoneum, Omentum and Mesentery",White,Female,669,127878578
8060,2017,"Peritoneum, Omentum and Mesentery",White,Male,86,125664614
8061,2017,Pleura,White,Female,17,127878578
8062,2017,Pleura,White,Male,23,125664614
8063,2017,Prostate,American Indian/Alaska Native,Male,144,2349440
8064,2017,Prostate,Asian/Pacific Islander,Male,620,10130807
8065,2017,Prostate,Black,Male,5065,21980769
8066,2017,Prostate,Hispanic,Male,2011,29650857
8067,2017,Prostate,White,Male,24657,125664614
8068,2017,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Female,30,2335226
8069,2017,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Male,54,2349440
8070,2017,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Female,178,10999800
8071,2017,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Male,252,10130807
8072,2017,Rectum and Rectosigmoid Junction,Black,Female,502,23807887
8073,2017,Rectum and Rectosigmoid Junction,Black,Male,762,21980769
8074,2017,Rectum and Rectosigmoid Junction,Hispanic,Female,319,29050132
8075,2017,Rectum and Rectosigmoid Junction,Hispanic,Male,522,29650857
8076,2017,Rectum and Rectosigmoid Junction,White,Female,3773,127878578
8077,2017,Rectum and Rectosigmoid Junction,White,Male,5215,125664614
8078,2017,Retroperitoneum,Hispanic,Male,19,29650857
8079,2017,Retroperitoneum,White,Female,93,127878578
8080,2017,Retroperitoneum,White,Male,156,125664614
8081,2017,Salivary Gland,Asian/Pacific Islander,Female,16,10999800
8082,2017,Salivary Gland,Asian/Pacific Islander,Male,25,10130807
8083,2017,Salivary Gland,Black,Female,33,23807887
8084,2017,Salivary Gland,Black,Male,38,21980769
8085,2017,Salivary Gland,Hispanic,Male,24,29650857
8086,2017,Salivary Gland,White,Female,258,127878578
8087,2017,Salivary Gland,White,Male,584,125664614
8088,2017,Skin excluding Basal and Squamous,American Indian/Alaska Native,Male,22,2349440
8089,2017,Skin excluding Basal and Squamous,Asian/Pacific Islander,Female,44,10999800
8090,2017,Skin excluding Basal and Squamous,Asian/Pacific Islander,Male,61,10130807
8091,2017,Skin excluding Basal and Squamous,Black,Female,138,23807887
8092,2017,Skin excluding Basal and Squamous,Black,Male,161,21980769
8093,2017,Skin excluding Basal and Squamous,Hispanic,Female,155,29050132
8094,2017,Skin excluding Basal and Squamous,Hispanic,Male,260,29650857
8095,2017,Skin excluding Basal and Squamous,White,Female,3693,127878578
8096,2017,Skin excluding Basal and Squamous,White,Male,7927,125664614
8097,2017,Small Intestine,Asian/Pacific Islander,Female,19,10999800
8098,2017,Small Intestine,Asian/Pacific Islander,Male,22,10130807
8099,2017,Small Intestine,Black,Female,177,23807887
8100,2017,Small Intestine,Black,Male,132,21980769
8101,2017,Small Intestine,Hispanic,Female,51,29050132
8102,2017,Small Intestine,Hispanic,Male,50,29650857
8103,2017,Small Intestine,White,Female,586,127878578
8104,2017,Small Intestine,White,Male,737,125664614
8105,2017,Soft Tissue including Heart,American Indian/Alaska Native,Female,20,2335226
8106,2017,Soft Tissue including Heart,Asian/Pacific Islander,Female,93,10999800
8107,2017,Soft Tissue including Heart,Asian/Pacific Islander,Male,86,10130807
8108,2017,Soft Tissue including Heart,Black,Female,346,23807887
8109,2017,Soft Tissue including Heart,Black,Male,311,21980769
8110,2017,Soft Tissue including Heart,Hispanic,Female,234,29050132
8111,2017,Soft Tissue including Heart,Hispanic,Male,233,29650857
8112,2017,Soft Tissue including Heart,White,Female,1922,127878578
